sample_id,feature,block,n_finite,mean,median,standard_deviation,q25,q75,iqr,minimum,maximum,mean_minus_median,absolute_mean_minus_median
0,OES_bin_63,OES_bin,100,0.3598514511745905,0.00887332180378725,0.5083322436109471,0.0,0.6318818089453062,0.6318818089453062,0.0,2.289427833881426,0.35097812937080325,0.35097812937080325
0,OES_bin_64,OES_bin,100,0.37398724981744225,0.0,0.6073103693747606,0.0,0.6394639531990116,0.6394639531990116,0.0,2.491516075037571,0.37398724981744225,0.37398724981744225
0,OES_bin_65,OES_bin,100,0.30769382647148374,0.0,0.5754878685727667,0.0,0.4502115463838433,0.4502115463838433,0.0,3.090124528811762,0.30769382647148374,0.30769382647148374
0,OES_bin_66,OES_bin,100,0.39181378323544797,0.0,0.5752040089649557,0.0,0.6579727279839376,0.6579727279839376,0.0,2.756180844220682,0.39181378323544797,0.39181378323544797
0,OES_bin_67,OES_bin,100,0.3219951452743306,0.14322876574645427,0.4495050503205548,0.0,0.5291360444524074,0.5291360444524074,0.0,1.985909777046992,0.17876637952787633,0.17876637952787633
0,OES_bin_68,OES_bin,100,0.3539212051318008,0.0,0.5612968939997867,0.0,0.5942874063236991,0.5942874063236991,0.0,1.9816811116805968,0.3539212051318008,0.3539212051318008
0,OES_bin_69,OES_bin,100,0.3304556711996102,0.0,0.48307466754886286,0.0,0.5976040644150886,0.5976040644150886,0.0,1.7557289754705483,0.3304556711996102,0.3304556711996102
0,OES_bin_70,OES_bin,100,0.3563873037801795,0.0,0.5303296927796076,0.0,0.6335092290783196,0.6335092290783196,0.0,2.072904732962592,0.3563873037801795,0.3563873037801795
0,OES_bin_71,OES_bin,100,0.3470115814172863,0.0,0.5377838874281473,0.0,0.5359115984520646,0.5359115984520646,0.0,1.842540695974193,0.3470115814172863,0.3470115814172863
0,OES_bin_72,OES_bin,100,0.3068063447866586,0.0,0.4782942984591347,0.0,0.45192621026223495,0.45192621026223495,0.0,2.0018966404646124,0.3068063447866586,0.3068063447866586
0,OES_bin_73,OES_bin,100,0.2787364666697154,0.0,0.4743909043575635,0.0,0.36954556144924006,0.36954556144924006,0.0,1.986668417503965,0.2787364666697154,0.2787364666697154
0,OES_bin_74,OES_bin,100,0.32355694704875043,0.0,0.5312379982520244,0.0,0.5067011101256764,0.5067011101256764,0.0,2.527575171214961,0.32355694704875043,0.32355694704875043
0,OES_bin_75,OES_bin,100,0.3093477577395071,0.0,0.45060840271639746,0.0,0.5381680824035411,0.5381680824035411,0.0,1.671398352710744,0.3093477577395071,0.3093477577395071
0,OES_bin_76,OES_bin,100,0.19499139352118758,0.0,0.4244504488500996,0.0,0.08495445641356794,0.08495445641356794,0.0,2.095068562946115,0.19499139352118758,0.19499139352118758
0,OES_bin_77,OES_bin,100,0.21383361298963457,0.0,0.47293052688581283,0.0,0.10851480997437313,0.10851480997437313,0.0,2.908262261567657,0.21383361298963457,0.21383361298963457
0,OES_bin_78,OES_bin,100,0.34129292537029643,0.0452268977180232,0.49049333457832545,0.0,0.6738555149456038,0.6738555149456038,0.0,2.3783777232337737,0.29606602765227324,0.29606602765227324
0,OES_bin_79,OES_bin,100,0.33238379822399655,0.0,0.5108220976391787,0.0,0.5558560013283617,0.5558560013283617,0.0,2.00870004553477,0.33238379822399655,0.33238379822399655
0,OES_bin_80,OES_bin,100,0.38478784723999865,0.0687154191709171,0.526943648627312,0.0,0.6622797490835474,0.6622797490835474,0.0,2.0847234277655384,0.31607242806908153,0.31607242806908153
0,OES_bin_81,OES_bin,100,0.6873238076886261,0.5588582912961668,0.6812457825476403,0.0,1.1634412054765169,1.1634412054765169,0.0,2.4068365942083023,0.1284655163924593,0.1284655163924593
0,OES_bin_82,OES_bin,100,0.5807258589207074,0.4107403573663727,0.6325940265608977,0.0,0.9895756289421009,0.9895756289421009,0.0,2.251259622342463,0.16998550155433467,0.16998550155433467
0,OES_bin_83,OES_bin,100,0.32723417279364564,0.0,0.5576329073980506,0.0,0.45373975321845417,0.45373975321845417,0.0,2.049028921927867,0.32723417279364564,0.32723417279364564
0,OES_bin_84,OES_bin,100,0.3219804752980292,0.0,0.5485920507384808,0.0,0.44343143217708764,0.44343143217708764,0.0,2.333810833044121,0.3219804752980292,0.3219804752980292
0,OES_bin_85,OES_bin,100,0.3039865075107836,0.0,0.52948042814942,0.0,0.43950110499411665,0.43950110499411665,0.0,2.758716156294035,0.3039865075107836,0.3039865075107836
